No.,Time,Source,Destination,Protocol,Length,NOT HACKED,TIME_DIFF,RESULT
10564,2.163722,192.168.164.87,192.168.164.1,TCP,114,54072  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10565,2.163722,192.168.164.87,192.168.164.1,TCP,114,54124  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10566,2.163722,192.168.164.87,192.168.164.1,TCP,114,54118  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10567,2.163722,192.168.164.87,192.168.164.1,TCP,114,54141  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10568,2.163722,192.168.164.87,192.168.164.1,TCP,114,54074  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10569,2.163722,192.168.164.87,192.168.164.1,TCP,114,54151  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10570,2.163722,192.168.164.87,192.168.164.1,TCP,114,54092  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10571,2.163722,192.168.164.87,192.168.164.1,TCP,114,54094  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10572,2.163722,192.168.164.87,192.168.164.1,TCP,114,54133  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000926,NOT HACKED
10573,2.164648,192.168.164.87,192.168.164.1,TCP,114,54102  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10574,2.164648,192.168.164.87,192.168.164.1,TCP,114,54107  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10575,2.164648,192.168.164.87,192.168.164.1,TCP,114,54128  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10576,2.164648,192.168.164.87,192.168.164.1,TCP,114,54099  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10577,2.164648,192.168.164.87,192.168.164.1,TCP,114,54068  >  1000 [SYN] Seq=0 Win=64 Len=60,0.002577,NOT HACKED
10578,2.167225,192.168.164.87,192.168.164.1,TCP,114,54139  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10579,2.167225,192.168.164.87,192.168.164.1,TCP,114,54144  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10580,2.167225,192.168.164.87,192.168.164.1,TCP,114,54122  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10581,2.167225,192.168.164.87,192.168.164.1,TCP,114,54067  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10582,2.167225,192.168.164.87,192.168.164.1,TCP,114,54146  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10583,2.167225,192.168.164.87,192.168.164.1,TCP,114,54152  >  1000 [SYN] Seq=0 Win=64 Len=60,0.0008,NOT HACKED
10584,2.168025,192.168.164.87,192.168.164.1,TCP,114,54158  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10585,2.168025,192.168.164.87,192.168.164.1,TCP,114,54149  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10586,2.168025,192.168.164.87,192.168.164.1,TCP,114,54093  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10587,2.168025,192.168.164.87,192.168.164.1,TCP,114,54098  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10588,2.168025,192.168.164.87,192.168.164.1,TCP,114,54100  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10589,2.168025,192.168.164.87,192.168.164.1,TCP,114,54060  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10590,2.168025,192.168.164.87,192.168.164.1,TCP,114,54137  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10591,2.168025,192.168.164.87,192.168.164.1,TCP,114,54066  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10592,2.168025,192.168.164.87,192.168.164.1,TCP,114,54130  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10593,2.168025,192.168.164.87,192.168.164.1,TCP,114,54117  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10594,2.168025,192.168.164.87,192.168.164.1,TCP,114,54116  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10595,2.168025,192.168.164.87,192.168.164.1,TCP,114,54154  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10596,2.168025,192.168.164.87,192.168.164.1,TCP,114,54069  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10597,2.168025,192.168.164.87,192.168.164.1,TCP,114,54105  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10598,2.168025,192.168.164.87,192.168.164.1,TCP,114,54156  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10599,2.168025,192.168.164.87,192.168.164.1,TCP,114,54076  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10600,2.168025,192.168.164.87,192.168.164.1,TCP,114,54080  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10601,2.168025,192.168.164.87,192.168.164.1,TCP,114,54120  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10602,2.168025,192.168.164.87,192.168.164.1,TCP,114,54113  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10603,2.168025,192.168.164.87,192.168.164.1,TCP,114,54091  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10604,2.168025,192.168.164.87,192.168.164.1,TCP,114,54115  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10605,2.168025,192.168.164.87,192.168.164.1,TCP,114,54064  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10606,2.168025,192.168.164.87,192.168.164.1,TCP,114,54126  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10607,2.168025,192.168.164.87,192.168.164.1,TCP,114,54101  >  1000 [SYN] Seq=0 Win=64 Len=60,0.005394,NOT HACKED
10608,2.173419,192.168.164.87,192.168.164.1,TCP,114,54119  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10609,2.173419,192.168.164.87,192.168.164.1,TCP,114,54123  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10610,2.173419,192.168.164.87,192.168.164.1,TCP,114,54175  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10611,2.173419,192.168.164.87,192.168.164.1,TCP,114,54213  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10612,2.173419,192.168.164.87,192.168.164.1,TCP,114,54187  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10613,2.173419,192.168.164.87,192.168.164.1,TCP,114,54218  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10614,2.173419,192.168.164.87,192.168.164.1,TCP,114,54253  >  1000 [SYN] Seq=0 Win=64 Len=60,0.003065,NOT HACKED
10615,2.176484,192.168.164.87,192.168.164.1,TCP,114,54205  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10616,2.176484,192.168.164.87,192.168.164.1,TCP,114,54248  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10617,2.176484,192.168.164.87,192.168.164.1,TCP,114,54171  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000145,HACKED
10618,2.176629,192.168.164.87,192.168.164.1,TCP,114,54192  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10619,2.176629,192.168.164.87,192.168.164.1,TCP,114,54191  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10620,2.176629,192.168.164.87,192.168.164.1,TCP,114,54216  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000183,HACKED
10621,2.176812,192.168.164.87,192.168.164.1,TCP,114,54254  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10622,2.176812,192.168.164.87,192.168.164.1,TCP,114,54193  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10623,2.176812,192.168.164.87,192.168.164.1,TCP,114,54121  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10624,2.176812,192.168.164.87,192.168.164.1,TCP,114,54189  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10625,2.176812,192.168.164.87,192.168.164.1,TCP,114,54207  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10626,2.176812,192.168.164.87,192.168.164.1,TCP,114,54231  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000106,HACKED
10627,2.176918,192.168.164.87,192.168.164.1,TCP,114,54226  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10628,2.176918,192.168.164.87,192.168.164.1,TCP,114,54228  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10629,2.176918,192.168.164.87,192.168.164.1,TCP,114,54211  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10630,2.176918,192.168.164.87,192.168.164.1,TCP,114,54259  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10631,2.176918,192.168.164.87,192.168.164.1,TCP,114,54252  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10632,2.176918,192.168.164.87,192.168.164.1,TCP,114,54167  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10633,2.176918,192.168.164.87,192.168.164.1,TCP,114,54256  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10634,2.176918,192.168.164.87,192.168.164.1,TCP,114,54160  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10635,2.176918,192.168.164.87,192.168.164.1,TCP,114,54159  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10636,2.176918,192.168.164.87,192.168.164.1,TCP,114,54246  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10637,2.176918,192.168.164.87,192.168.164.1,TCP,114,54250  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10638,2.176918,192.168.164.87,192.168.164.1,TCP,114,54209  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10639,2.176918,192.168.164.87,192.168.164.1,TCP,114,54203  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10640,2.176918,192.168.164.87,192.168.164.1,TCP,114,54222  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10641,2.176918,192.168.164.87,192.168.164.1,TCP,114,54258  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000548,NOT HACKED
10642,2.177466,192.168.164.87,192.168.164.1,TCP,114,54230  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10643,2.177466,192.168.164.87,192.168.164.1,TCP,114,54241  >  1000 [SYN] Seq=0 Win=64 Len=60,0.002884,NOT HACKED
10644,2.18035,192.168.164.87,192.168.164.1,TCP,114,54162  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10645,2.18035,192.168.164.87,192.168.164.1,TCP,114,54173  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10646,2.18035,192.168.164.87,192.168.164.1,TCP,114,54169  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10647,2.18035,192.168.164.87,192.168.164.1,TCP,114,54251  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000128,HACKED
10648,2.180478,192.168.164.87,192.168.164.1,TCP,114,54164  >  1000 [SYN] Seq=0 Win=64 Len=60,0.008449,NOT HACKED
10649,2.188927,192.168.164.87,192.168.164.1,TCP,114,54177  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10650,2.188927,192.168.164.87,192.168.164.1,TCP,114,54168  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10651,2.188927,192.168.164.87,192.168.164.1,TCP,114,54257  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10652,2.188927,192.168.164.87,192.168.164.1,TCP,114,54224  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10653,2.188927,192.168.164.87,192.168.164.1,TCP,114,54220  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10654,2.188927,192.168.164.87,192.168.164.1,TCP,114,54223  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000354,HACKED
10655,2.189281,192.168.164.87,192.168.164.1,TCP,114,54232  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10656,2.189281,192.168.164.87,192.168.164.1,TCP,114,54255  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10657,2.189281,192.168.164.87,192.168.164.1,TCP,114,54202  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10658,2.189281,192.168.164.87,192.168.164.1,TCP,114,54172  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10659,2.189281,192.168.164.87,192.168.164.1,TCP,114,54233  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10660,2.189281,192.168.164.87,192.168.164.1,TCP,114,54178  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10661,2.189281,192.168.164.87,192.168.164.1,TCP,114,54176  >  1000 [SYN] Seq=0 Win=64 Len=60,0.004879,NOT HACKED
10662,2.19416,192.168.164.87,192.168.164.1,TCP,114,54234  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10663,2.19416,192.168.164.87,192.168.164.1,TCP,114,54185  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10664,2.19416,192.168.164.87,192.168.164.1,TCP,114,54166  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10665,2.19416,192.168.164.87,192.168.164.1,TCP,114,54237  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10666,2.19416,192.168.164.87,192.168.164.1,TCP,114,54208  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10667,2.19416,192.168.164.87,192.168.164.1,TCP,114,54215  >  1000 [SYN] Seq=0 Win=64 Len=60,0.00025,HACKED
10668,2.19441,192.168.164.87,192.168.164.1,TCP,114,54217  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10669,2.19441,192.168.164.87,192.168.164.1,TCP,114,54179  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10670,2.19441,192.168.164.87,192.168.164.1,TCP,114,54198  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10671,2.19441,192.168.164.87,192.168.164.1,TCP,114,54199  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10672,2.19441,192.168.164.87,192.168.164.1,TCP,114,54235  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10673,2.19441,192.168.164.87,192.168.164.1,TCP,114,54170  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10674,2.19441,192.168.164.87,192.168.164.1,TCP,114,54239  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10675,2.19441,192.168.164.87,192.168.164.1,TCP,114,54174  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10676,2.19441,192.168.164.87,192.168.164.1,TCP,114,54219  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10677,2.19441,192.168.164.87,192.168.164.1,TCP,114,54225  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10678,2.19441,192.168.164.87,192.168.164.1,TCP,114,54200  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10679,2.19441,192.168.164.87,192.168.164.1,TCP,114,54180  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10680,2.19441,192.168.164.87,192.168.164.1,TCP,114,54195  >  1000 [SYN] Seq=0 Win=64 Len=60,0.013,NOT HACKED
10681,2.20741,192.168.164.87,192.168.164.1,TCP,114,54204  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10682,2.20741,192.168.164.87,192.168.164.1,TCP,114,54236  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000569,NOT HACKED
10683,2.207979,192.168.164.87,192.168.164.1,TCP,114,54181  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10684,2.207979,192.168.164.87,192.168.164.1,TCP,114,54249  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10685,2.207979,192.168.164.87,192.168.164.1,TCP,114,54186  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10686,2.207979,192.168.164.87,192.168.164.1,TCP,114,54201  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10687,2.207979,192.168.164.87,192.168.164.1,TCP,114,54229  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10688,2.207979,192.168.164.87,192.168.164.1,TCP,114,54190  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10689,2.207979,192.168.164.87,192.168.164.1,TCP,114,54163  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000465,HACKED
10690,2.208444,192.168.164.87,192.168.164.1,TCP,114,54247  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10691,2.208444,192.168.164.87,192.168.164.1,TCP,114,54214  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10692,2.208444,192.168.164.87,192.168.164.1,TCP,114,54309  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10693,2.208444,192.168.164.87,192.168.164.1,TCP,114,54354  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10694,2.208444,192.168.164.87,192.168.164.1,TCP,114,54238  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10695,2.208444,192.168.164.87,192.168.164.1,TCP,114,54227  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10696,2.208444,192.168.164.87,192.168.164.1,TCP,114,54206  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10697,2.208444,192.168.164.87,192.168.164.1,TCP,114,54161  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10698,2.208444,192.168.164.87,192.168.164.1,TCP,114,54196  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10699,2.208444,192.168.164.87,192.168.164.1,TCP,114,54210  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10700,2.208444,192.168.164.87,192.168.164.1,TCP,114,54245  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10701,2.208444,192.168.164.87,192.168.164.1,TCP,114,54194  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10702,2.208444,192.168.164.87,192.168.164.1,TCP,114,54244  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10703,2.208444,192.168.164.87,192.168.164.1,TCP,114,54306  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10704,2.208444,192.168.164.87,192.168.164.1,TCP,114,54285  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10705,2.208444,192.168.164.87,192.168.164.1,TCP,114,54183  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10706,2.208444,192.168.164.87,192.168.164.1,TCP,114,54221  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10707,2.208444,192.168.164.87,192.168.164.1,TCP,114,54182  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10708,2.208444,192.168.164.87,192.168.164.1,TCP,114,54197  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10709,2.208444,192.168.164.87,192.168.164.1,TCP,114,54184  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10710,2.208444,192.168.164.87,192.168.164.1,TCP,114,54240  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10711,2.208444,192.168.164.87,192.168.164.1,TCP,114,54188  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10712,2.208444,192.168.164.87,192.168.164.1,TCP,114,54243  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10713,2.208444,192.168.164.87,192.168.164.1,TCP,114,54212  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000248,HACKED
10714,2.208692,192.168.164.87,192.168.164.1,TCP,114,54165  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10715,2.208692,192.168.164.87,192.168.164.1,TCP,114,54242  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10716,2.208692,192.168.164.87,192.168.164.1,TCP,114,54317  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10717,2.208692,192.168.164.87,192.168.164.1,TCP,114,54328  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10718,2.208692,192.168.164.87,192.168.164.1,TCP,114,54343  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10719,2.208692,192.168.164.87,192.168.164.1,TCP,114,54260  >  1000 [SYN] Seq=0 Win=64 Len=60,0.011205,NOT HACKED
10720,2.219897,192.168.164.87,192.168.164.1,TCP,114,54264  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10721,2.219897,192.168.164.87,192.168.164.1,TCP,114,54314  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10722,2.219897,192.168.164.87,192.168.164.1,TCP,114,54316  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10723,2.219897,192.168.164.87,192.168.164.1,TCP,114,54295  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10724,2.219897,192.168.164.87,192.168.164.1,TCP,114,54308  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10725,2.219897,192.168.164.87,192.168.164.1,TCP,114,54312  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10726,2.219897,192.168.164.87,192.168.164.1,TCP,114,54283  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000283,HACKED
10727,2.22018,192.168.164.87,192.168.164.1,TCP,114,54261  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10728,2.22018,192.168.164.87,192.168.164.1,TCP,114,54288  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10729,2.22018,192.168.164.87,192.168.164.1,TCP,114,54318  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10730,2.22018,192.168.164.87,192.168.164.1,TCP,114,54345  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10731,2.22018,192.168.164.87,192.168.164.1,TCP,114,54298  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10732,2.22018,192.168.164.87,192.168.164.1,TCP,114,54262  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10733,2.22018,192.168.164.87,192.168.164.1,TCP,114,54348  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10734,2.22018,192.168.164.87,192.168.164.1,TCP,114,54299  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10735,2.22018,192.168.164.87,192.168.164.1,TCP,114,54344  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10736,2.22018,192.168.164.87,192.168.164.1,TCP,114,54353  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10737,2.22018,192.168.164.87,192.168.164.1,TCP,114,54281  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10738,2.22018,192.168.164.87,192.168.164.1,TCP,114,54272  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10739,2.22018,192.168.164.87,192.168.164.1,TCP,114,54302  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10740,2.22018,192.168.164.87,192.168.164.1,TCP,114,54359  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10741,2.22018,192.168.164.87,192.168.164.1,TCP,114,54305  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10742,2.22018,192.168.164.87,192.168.164.1,TCP,114,54330  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10743,2.22018,192.168.164.87,192.168.164.1,TCP,114,54304  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10744,2.22018,192.168.164.87,192.168.164.1,TCP,114,54266  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10745,2.22018,192.168.164.87,192.168.164.1,TCP,114,54287  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10746,2.22018,192.168.164.87,192.168.164.1,TCP,114,54303  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10747,2.22018,192.168.164.87,192.168.164.1,TCP,114,54321  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10748,2.22018,192.168.164.87,192.168.164.1,TCP,114,54296  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10749,2.22018,192.168.164.87,192.168.164.1,TCP,114,54350  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10750,2.22018,192.168.164.87,192.168.164.1,TCP,114,54268  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10751,2.22018,192.168.164.87,192.168.164.1,TCP,114,54277  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10752,2.22018,192.168.164.87,192.168.164.1,TCP,114,54320  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10753,2.22018,192.168.164.87,192.168.164.1,TCP,114,54351  >  1000 [SYN] Seq=0 Win=64 Len=60,0.001385,NOT HACKED
10754,2.221565,192.168.164.87,192.168.164.1,TCP,114,54311  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10755,2.221565,192.168.164.87,192.168.164.1,TCP,114,54270  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10756,2.221565,192.168.164.87,192.168.164.1,TCP,114,54263  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10757,2.221565,192.168.164.87,192.168.164.1,TCP,114,54327  >  1000 [SYN] Seq=0 Win=64 Len=60,0.011176,NOT HACKED
10758,2.232741,192.168.164.87,192.168.164.1,TCP,114,54284  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10759,2.232741,192.168.164.87,192.168.164.1,TCP,114,54278  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10760,2.232741,192.168.164.87,192.168.164.1,TCP,114,54291  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10761,2.232741,192.168.164.87,192.168.164.1,TCP,114,54301  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10762,2.232741,192.168.164.87,192.168.164.1,TCP,114,54310  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10763,2.232741,192.168.164.87,192.168.164.1,TCP,114,54265  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10764,2.232741,192.168.164.87,192.168.164.1,TCP,114,54307  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000297,HACKED
10765,2.233038,192.168.164.87,192.168.164.1,TCP,114,54355  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10766,2.233038,192.168.164.87,192.168.164.1,TCP,114,54286  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10767,2.233038,192.168.164.87,192.168.164.1,TCP,114,54279  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10768,2.233038,192.168.164.87,192.168.164.1,TCP,114,54313  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10769,2.233038,192.168.164.87,192.168.164.1,TCP,114,54274  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10770,2.233038,192.168.164.87,192.168.164.1,TCP,114,54276  >  1000 [SYN] Seq=0 Win=64 Len=60,0.00012,HACKED
10771,2.233158,192.168.164.87,192.168.164.1,TCP,114,54273  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
10772,2.233158,192.168.164.87,192.168.164.1,TCP,114,54322  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
